spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,fr,fr_next,fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096438170,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,509335.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,192737.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096438476,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,509335.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,192737.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14,0.03225,89
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096438785,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,509335.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,192737.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096439085,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,509335.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,192737.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096439385,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,509335.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,192737.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096439685,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,509335.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,192737.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096439986,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,509335.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,192737.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096440294,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,509335.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,192737.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096440603,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,509335.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,192737.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096440917,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,14,0.03213,75,0.03214,70,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096441225,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096441534,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096441846,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096442154,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096442462,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096442762,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096443074,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096443388,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096443700,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,78911.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096444013,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,730710.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096444328,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,730710.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096444640,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,730710.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096444948,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,730710.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096445264,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,730710.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
binance,gate,FUNUSDT,0.00144600,0.03202,2114.3845,1774096445573,0.00005,0.00005,,0.00144400,2579017.00000000,0.00144300,374018.00000000,0.00144200,1744453.00000000,0.00144100,653149.00000000,0.00144000,924132.00000000,0.00143900,592091.00000000,0.00143800,82147.00000000,0.00143700,601568.00000000,0.00143600,1843273.00000000,0.00143500,2404725.00000000,0.00144600,152661.00000000,0.00144700,518851.00000000,0.00144800,84485.00000000,0.00144900,938690.00000000,0.00145000,730710.00000000,0.00145100,580061.00000000,0.00145200,254000.00000000,0.00145300,208703.00000000,0.00145400,713114.00000000,0.00145500,709274.00000000,0.03202,15,0.03201,90,0.032,69,0.03198,90,0.03193,10,0.03192,24,0.03191,90,0.03189,30,0.03188,10,0.03187,14,0.03211,14,0.03212,84,0.03213,75,0.03215,14,0.03216,90,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14
